,Company,TypeName,Ram,OpSys,Weight,Price,TouchScreen,IPS,PPI,CPU_name,HDD,SSD,Gpu brand
726,Dell,Notebook,8,Windows,2.2,498.00816,0,0,141.21199808219862,Intel Core i5,1000,128,AMD
727,Dell,2 in 1 Convertible,4,Windows,1.71,449.52335999999997,1,0,165.6321180513006,Intel Core i3,1000,0,Intel
728,Dell,Notebook,8,Other,2.32,408.32513279999995,0,0,100.45466986113651,Intel Core i5,1000,0,AMD
729,HP,Notebook,4,Windows,2.1,338.70095999999995,0,0,141.21199808219862,AMD Processor,1000,0,AMD
730,Acer,Gaming,16,Windows,4.2,1340.2584,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia
731,Dell,Notebook,12,Windows,2.25,449.52335999999997,0,0,100.45466986113651,Intel Core i5,1000,0,Intel
732,HP,Notebook,6,Windows,2.1,450.21599999999995,0,0,141.21199808219862,AMD Processor,1000,128,AMD
733,Acer,Notebook,4,Windows,2.4,387.18576,0,0,100.45466986113651,Intel Core i5,500,0,Intel
734,Lenovo,Notebook,8,Windows,1.44,664.9344,0,1,165.6321180513006,Intel Core i5,0,256,Intel
735,Lenovo,Notebook,4,Windows,1.85,539.56656,0,0,141.21199808219862,Intel Core i7,1000,0,Intel
736,HP,Workstation,16,Windows,2.6,1675.49616,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
737,Dell,2 in 1 Convertible,8,Windows,1.55,456.4497599999999,1,0,165.6321180513006,Intel Core i5,1000,0,Intel
738,MSI,Gaming,16,Windows,1.8,1450.7206272,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
739,Acer,Notebook,4,Windows,2.4,284.53651199999996,0,0,100.45466986113651,Intel Core i3,500,0,Intel
740,Dell,Notebook,8,Windows,2.0,836.01648,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
741,Dell,Notebook,8,Windows,2.0,460.6055999999999,0,0,100.45466986113651,Intel Core i3,0,256,Intel
742,Toshiba,Notebook,8,Windows,1.25,1063.2024,1,1,157.3505121487356,Intel Core i5,0,256,Intel
743,Lenovo,2 in 1 Convertible,8,Windows,1.7,691.94736,1,0,157.3505121487356,Intel Core i5,0,256,Intel
744,Lenovo,Workstation,16,Windows,2.5,2285.01936,0,1,282.42399616439724,Intel Core i7,0,1000,Nvidia
745,Acer,Notebook,2,Other,1.68,228.57119999999995,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
746,Samsung,Ultrabook,16,Windows,0.81,1142.16336,0,0,165.6321180513006,Intel Core i7,0,256,Intel
747,HP,Notebook,8,Windows,1.86,373.33295999999996,0,0,141.21199808219862,Intel Core i3,0,256,Intel
748,Dell,Notebook,8,Windows,1.6,780.4044144,0,0,111.93520355955211,Intel Core i5,0,256,Intel
749,HP,Workstation,16,Windows,3.0,3039.99696,0,1,127.33567457123111,Other Intel Processor,0,256,Nvidia
750,Lenovo,Netbook,4,Windows,1.4,329.00399999999996,1,0,135.0942111925629,Other Intel Processor,0,128,Intel
751,HP,Notebook,8,Windows,1.84,1316.0159999999998,0,0,141.21199808219862,Intel Core i5,0,256,Intel
752,Asus,Notebook,4,Other,2.45,401.03855999999996,0,0,100.45466986113651,Intel Core i5,1000,0,Nvidia
753,Lenovo,Ultrabook,4,Windows,1.7,759.13344,0,0,157.3505121487356,Intel Core i5,0,180,Intel
754,Asus,Notebook,4,Windows,2.37,588.6747359999999,0,0,100.45466986113651,Intel Core i7,0,256,Intel
755,Lenovo,2 in 1 Convertible,8,Windows,1.3,830.47536,1,1,276.053530085501,Intel Core i5,0,256,Intel
756,HP,Notebook,8,Windows,2.2,761.21136,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia
757,HP,Workstation,8,Windows,2.59,1081.21104,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
758,Dell,Gaming,16,Windows,4.42,1987.1772336,0,1,282.42399616439724,Intel Core i7,1000,256,Nvidia
759,Acer,Notebook,4,Windows,2.1,414.89136,0,0,100.45466986113651,Intel Core i5,0,256,Intel
760,Lenovo,Gaming,8,Windows,2.5,725.88672,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
761,Dell,Ultrabook,16,Windows,1.18,1287.61776,0,0,176.23257360658386,Intel Core i7,0,256,Intel
762,Google,Ultrabook,8,Other,1.1,1079.82576,1,0,234.50740003017813,Intel Core i5,0,256,Intel
763,Asus,Ultrabook,8,Windows,1.2,781.99056,0,1,276.053530085501,Intel Core i5,0,256,Intel
764,Dell,Notebook,4,Windows,1.65,588.0513599999999,0,0,117.82653006268643,Intel Core i3,500,0,Intel
765,Acer,Notebook,4,Windows,1.6,453.6792,0,0,117.82653006268643,Intel Core i5,0,128,Intel
766,Asus,Notebook,4,Windows,2.8,325.7762975999999,0,0,90.58340172449303,Other Intel Processor,1000,0,Nvidia
767,Dell,Gaming,16,Windows,2.72,761.21136,1,1,282.42399616439724,Intel Core i7,1000,128,Nvidia
768,Samsung,Ultrabook,8,Windows,1.31,1107.53136,1,0,165.6321180513006,Intel Core i7,0,256,Intel
769,Acer,Notebook,4,Other,2.1,206.40672,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel
770,Dell,Notebook,16,Windows,2.3,818.1948528,0,0,141.21199808219862,Intel Core i7,0,256,AMD
771,Samsung,2 in 1 Convertible,16,Windows,1.71,1246.05936,1,0,146.86047800548656,Intel Core i7,0,256,AMD
772,Toshiba,Notebook,4,Windows,1.75,706.4928,0,1,111.93520355955211,Intel Core i5,0,128,Intel
773,Dell,Gaming,8,Windows,2.62,761.21136,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
774,HP,Ultrabook,4,Windows,1.26,861.6441599999998,0,0,125.36742798669837,Intel Core i5,0,256,Intel
775,Asus,2 in 1 Convertible,12,Windows,2.3,581.12496,1,0,141.21199808219862,Intel Core i7,2000,0,Nvidia
776,Lenovo,Notebook,16,Windows,2.5,1641.5568,0,0,282.42399616439724,Intel Core i7,0,512,Nvidia
777,Acer,Notebook,4,Windows,1.8,440.51904,0,1,157.3505121487356,Intel Core i3,0,128,Intel
778,Razer,Gaming,16,Windows,1.95,2007.96336,0,0,157.3505121487356,Intel Core i7,0,512,Nvidia
779,Asus,Notebook,8,Windows,2.0,403.047216,0,0,141.21199808219862,Other Intel Processor,0,128,Intel
780,Dell,Gaming,32,Windows,4.42,2485.746432,0,1,127.33567457123111,Intel Core i7,1000,1000,Nvidia
781,Asus,Gaming,16,Windows,4.3,1627.704,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia
782,Toshiba,Ultrabook,16,Windows,1.47,1221.8169599999999,0,1,157.3505121487356,Intel Core i7,0,512,Nvidia
783,Lenovo,Notebook,8,Other,2.2,227.87855999999996,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel
784,Lenovo,Ultrabook,16,Windows,1.7,1592.37936,0,0,157.3505121487356,Intel Core i7,0,512,Intel
785,MSI,Gaming,16,Windows,1.6,1309.7822399999998,0,1,157.3505121487356,Intel Core i7,1000,256,Nvidia
786,MSI,Gaming,8,Windows,2.2,754.28496,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia
787,Lenovo,Gaming,4,Windows,2.4,691.94736,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
788,Acer,Gaming,16,Windows,4.2,1592.37936,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia
789,Dell,Gaming,8,Windows,2.62,682.2504,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
790,Asus,Gaming,8,Windows,2.24,927.4449599999999,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
791,Vero,Notebook,4,Windows,1.22,140.53665599999997,0,0,157.3505121487356,Other Intel Processor,0,0,Intel
792,Lenovo,2 in 1 Convertible,8,Windows,1.37,1364.5008,1,1,165.6321180513006,Intel Core i7,0,512,Intel
793,Lenovo,2 in 1 Convertible,8,Windows,2.08,664.2417599999999,1,0,141.21199808219862,Intel Core i5,0,256,AMD
794,Apple,Ultrabook,8,Mac,0.92,806.9255999999999,0,1,226.41554716935852,Other Intel Processor,0,0,Intel
795,Lenovo,2 in 1 Convertible,8,Windows,1.42,1613.8511999999998,1,1,209.8006828649808,Intel Core i5,0,256,Intel
796,Asus,Notebook,4,Windows,1.63,207.09936,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
797,Dell,Notebook,8,Windows,1.95,561.0384,0,0,100.45466986113651,Intel Core i5,0,128,Intel
798,Lenovo,2 in 1 Convertible,8,Windows,1.38,934.37136,1,1,158.48253022174808,Intel Core i7,0,256,Intel
799,Dell,Notebook,8,Windows,2.0,511.86096,0,0,141.21199808219862,Intel Core i3,0,256,AMD
800,HP,Workstation,8,Windows,3.14,1430.2323359999998,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
801,Asus,Notebook,8,Windows,2.37,761.21136,0,0,141.21199808219862,Intel Core i5,0,256,Intel
802,Dell,Ultrabook,8,Windows,1.29,1038.26736,0,0,165.6321180513006,Intel Core i5,0,256,Intel
803,Dell,Notebook,8,Windows,2.06,1211.42736,1,0,282.42399616439724,Intel Core i5,0,256,Nvidia
804,Dell,Netbook,4,Windows,1.63,515.32416,0,0,135.0942111925629,Other Intel Processor,0,128,Intel
805,HP,Netbook,8,Windows,1.26,962.07696,0,0,125.36742798669837,Intel Core i5,0,256,Intel
806,Toshiba,Notebook,4,Windows,2.1,540.2592,0,0,100.45466986113651,Intel Core i5,500,0,Intel
807,HP,Notebook,8,Windows,2.04,435.6705599999999,0,0,100.45466986113651,AMD Processor,2000,0,AMD
808,Dell,Gaming,16,Windows,2.62,1162.94256,0,0,282.42399616439724,Intel Core i7,0,512,Nvidia
809,Lenovo,Notebook,4,Windows,2.4,421.81775999999996,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia
810,HP,Gaming,12,Windows,3.74,1211.42736,0,1,127.33567457123111,Intel Core i7,1000,0,AMD
811,MSI,Gaming,16,Windows,2.9,1672.7256,0,0,127.33567457123111,Intel Core i7,1000,512,Nvidia
812,Samsung,Ultrabook,8,Windows,0.81,1038.26736,0,0,165.6321180513006,Intel Core i5,0,256,Intel
813,Dell,Notebook,8,Windows,1.98,665.62704,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
814,Dell,Notebook,8,Windows,2.18,547.0539984,0,0,141.21199808219862,Intel Core i5,0,256,AMD
815,Lenovo,Ultrabook,8,Windows,1.32,1287.61776,0,0,157.3505121487356,Intel Core i7,0,256,Intel
816,Razer,Ultrabook,16,Windows,1.29,1246.05936,1,1,352.4651472131677,Intel Core i7,0,512,Intel
817,HP,Netbook,4,Other,1.23,266.66639999999995,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
818,Dell,Gaming,16,Windows,4.36,1735.0770527999998,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia
819,Dell,Notebook,4,Windows,1.76,522.9432,0,0,111.93520355955211,Intel Core i5,500,0,Intel
820,Lenovo,Notebook,4,Windows,2.1,339.324336,0,0,100.45466986113651,Intel Core i3,500,0,Intel
821,Toshiba,Ultrabook,4,Windows,1.25,754.9775999999999,0,0,111.93520355955211,Intel Core i5,0,128,Intel
822,Lenovo,Ultrabook,8,Windows,1.13,1730.90736,0,1,157.3505121487356,Intel Core i7,0,512,Intel
823,MSI,Gaming,8,Windows,2.4,830.47536,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
824,Lenovo,Ultrabook,8,Windows,1.13,1298.7,0,1,157.3505121487356,Intel Core i5,0,0,Intel
825,Toshiba,Notebook,4,Windows,1.75,345.62736,0,0,111.93520355955211,Other Intel Processor,0,128,Intel
826,Asus,2 in 1 Convertible,8,Windows,1.1,940.6051199999998,1,0,165.6321180513006,Intel Core i5,0,256,Intel
827,Dell,Notebook,4,Windows,1.76,405.1944,0,0,111.93520355955211,Intel Core i3,500,0,Intel
828,Acer,Netbook,4,Other,1.35,245.8872,0,1,135.0942111925629,Other Intel Processor,0,0,Intel
829,Acer,Notebook,8,Windows,1.5,428.74415999999997,0,1,157.3505121487356,Intel Core i3,0,128,Intel
830,Razer,Gaming,32,Windows,3.49,3808.8273599999993,1,0,254.67134914246222,Intel Core i7,0,512,Nvidia
831,Lenovo,Ultrabook,16,Windows,1.1,1453.8513599999999,0,1,209.8006828649808,Intel Core i7,0,512,Intel
832,Asus,Notebook,4,Other,2.1,359.48015999999996,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia
833,Lenovo,Notebook,8,Windows,1.7,821.47104,0,0,157.3505121487356,Intel Core i5,0,256,Intel
834,Lenovo,Notebook,8,Windows,1.32,1142.856,0,1,157.3505121487356,Intel Core i5,0,256,Intel
835,Dell,Gaming,16,Windows,3.21,1921.8197231999998,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
836,Asus,Gaming,16,Windows,2.9,1675.49616,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
837,Toshiba,Notebook,4,Windows,2.0,463.37615999999997,0,0,100.45466986113651,Intel Core i3,500,0,Intel
838,Lenovo,Notebook,4,Other,1.5,225.10799999999998,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
839,Asus,Notebook,8,Windows,2.3,408.6576,0,0,141.21199808219862,Intel Core i5,128,0,Intel
840,Asus,Gaming,16,Windows,2.73,1246.05936,0,0,127.33567457123111,Intel Core i7,1000,512,Nvidia
841,Dell,Gaming,32,Windows,4.42,2128.4065295999994,0,1,127.33567457123111,Intel Core i7,1000,512,Nvidia
842,HP,Notebook,8,Windows,2.63,630.3024,0,0,106.11306214269258,Intel Core i5,1000,0,Nvidia
843,Dell,Notebook,8,Windows,2.18,494.53803359999995,0,0,100.45466986113651,Intel Core i5,0,128,Intel
844,HP,Ultrabook,8,Windows,1.54,1295.2368,0,0,157.3505121487356,Intel Core i7,0,512,Intel
845,Dell,Notebook,4,Windows,2.18,511.86096,0,0,141.21199808219862,Intel Core i7,0,256,AMD
846,HP,2 in 1 Convertible,4,Other,1.4,425.9736,1,0,135.0942111925629,Other Intel Processor,0,0,Intel
847,Asus,Ultrabook,8,Windows,1.45,710.64864,0,1,165.6321180513006,Intel Core i5,0,512,Nvidia
848,HP,2 in 1 Convertible,8,Windows,1.28,1577.1412799999998,1,0,165.6321180513006,Intel Core i5,0,256,Intel
849,HP,Ultrabook,8,Windows,1.54,1016.7955199999999,0,0,157.3505121487356,Intel Core i7,0,512,Intel
850,HP,Notebook,4,Other,1.86,207.09936,0,0,100.45466986113651,Other Intel Processor,0,128,Intel
851,Asus,Gaming,16,Windows,2.1,1315.3233599999999,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
852,Dell,Notebook,8,Other,2.83,599.1335999999999,0,0,127.33567457123111,Intel Core i7,1000,0,AMD
853,Lenovo,Ultrabook,8,Windows,1.96,1318.0939199999998,0,1,157.3505121487356,Intel Core i7,0,256,Nvidia
854,Asus,Notebook,8,Windows,2.3,545.10768,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia
855,Dell,Notebook,8,Windows,1.9,654.5447999999999,0,0,141.21199808219862,Intel Core i5,0,128,Intel
856,Asus,Notebook,4,Windows,2.0,310.99536,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel
857,HP,2 in 1 Convertible,8,Windows,1.28,1772.4657599999998,1,0,165.6321180513006,Intel Core i7,0,256,Intel
858,Dell,Notebook,8,Windows,1.62,449.52335999999997,1,0,165.6321180513006,Intel Core i5,1000,0,Intel
859,Lenovo,Notebook,4,Other,2.2,324.84816,0,0,141.21199808219862,Intel Core i3,1000,0,Intel
860,Lenovo,Notebook,8,Windows,2.3,589.2011424,0,1,141.21199808219862,Intel Core i5,1000,0,Intel
861,HP,Notebook,8,Windows,1.84,934.37136,0,0,141.21199808219862,Intel Core i5,0,256,AMD
862,Toshiba,Notebook,4,Windows,1.05,890.0424,0,0,165.6321180513006,Intel Core i5,0,128,Intel
863,Lenovo,Gaming,8,Other,2.5,704.41488,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia
864,Dell,Ultrabook,16,Windows,1.29,1551.5136,1,0,276.053530085501,Intel Core i7,0,512,Intel
865,HP,Notebook,4,Windows,2.07,630.3024,0,0,141.21199808219862,Intel Core i5,500,0,Intel
866,Toshiba,Ultrabook,8,Windows,1.2,758.4408,0,0,117.82653006268643,Intel Core i5,0,256,Intel
867,Lenovo,2 in 1 Convertible,8,Windows,1.37,1350.648,1,1,165.6321180513006,Intel Core i7,0,256,Intel
868,Acer,Notebook,8,Windows,1.56,624.7612799999999,0,1,157.3505121487356,Intel Core i5,0,256,Intel
869,Dell,Workstation,8,Windows,2.23,1231.5139199999999,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
870,Lenovo,Notebook,4,Windows,2.38,730.7352,0,0,100.45466986113651,Intel Core i5,500,0,Intel
871,Lenovo,Notebook,4,Other,2.2,331.77455999999995,0,0,141.21199808219862,Intel Core i3,1000,0,AMD
872,Toshiba,Notebook,8,Windows,2.0,961.38432,0,1,141.21199808219862,Intel Core i7,0,256,Intel
873,Lenovo,Notebook,4,Windows,1.44,509.0904,0,1,165.6321180513006,Intel Core i3,0,180,Intel
874,Samsung,Ultrabook,16,Windows,1.23,1280.69136,0,0,146.86047800548656,Intel Core i7,0,256,Nvidia
875,Dell,Ultrabook,8,Windows,1.6,1170.5616,0,0,176.23257360658386,Intel Core i7,0,256,Intel
876,Asus,Notebook,4,Other,2.0,276.3564336,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel
877,Xiaomi,Ultrabook,8,Windows,1.28,647.6184,0,1,165.6321180513006,Intel Core i5,0,256,Nvidia
878,Dell,Notebook,4,Windows,2.18,632.034,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia
879,HP,Notebook,4,Windows,2.04,581.12496,0,0,141.21199808219862,Intel Core i5,0,256,Intel
880,HP,2 in 1 Convertible,4,Windows,1.28,1177.488,1,0,165.6321180513006,Intel Core i5,0,256,Intel
881,HP,2 in 1 Convertible,4,Windows,2.3,474.3198719999998,1,0,100.45466986113651,Intel Core i5,500,0,Intel
882,Asus,Notebook,4,Windows,1.65,241.03871999999998,0,0,111.1413368676404,Other Intel Processor,0,0,Intel
883,Lenovo,Notebook,8,Windows,2.2,463.37615999999997,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
884,Dell,Notebook,4,Windows,2.2,255.58416,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
885,HP,2 in 1 Convertible,4,Windows,1.28,1246.05936,1,0,165.6321180513006,Intel Core i5,0,256,Intel
886,Dell,Notebook,4,Other,2.18,315.63604799999996,0,0,100.45466986113651,Intel Core i3,1000,0,AMD
887,Asus,Gaming,12,Windows,2.2,948.8475359999999,0,0,127.33567457123111,Intel Core i5,1000,128,Nvidia
888,Acer,Netbook,4,Other,1.25,205.71408,0,1,135.0942111925629,Other Intel Processor,0,0,Intel
889,Lenovo,Notebook,4,Windows,2.8,262.51056,0,0,106.11306214269258,AMD Processor,500,0,AMD
890,HP,Notebook,4,Windows,1.95,876.1895999999999,0,0,157.3505121487356,Intel Core i5,0,128,Intel
891,HP,2 in 1 Convertible,16,Windows,1.42,969.0033599999999,1,0,276.053530085501,Intel Core i7,0,256,Intel
892,Samsung,Ultrabook,8,Windows,1.17,1176.79536,0,0,146.86047800548656,Intel Core i7,0,256,Intel
893,Lenovo,Ultrabook,8,Windows,1.32,1246.05936,0,1,157.3505121487356,Intel Core i5,0,256,Intel
894,MSI,Gaming,16,Windows,2.43,1834.8033599999999,0,1,254.67134914246222,Intel Core i7,2000,512,Nvidia
895,Toshiba,Notebook,8,Windows,1.05,1021.644,0,0,165.6321180513006,Intel Core i5,0,256,Intel
896,Dell,Gaming,8,Other,2.62,643.46256,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
897,HP,Notebook,8,Windows,2.04,623.376,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
898,Dell,Notebook,4,Windows,2.18,425.28095999999994,0,0,100.45466986113651,Intel Core i3,1000,0,AMD
899,Dell,Notebook,8,Windows,1.9,647.6184,0,0,141.21199808219862,Intel Core i5,500,0,Intel
900,Dell,2 in 1 Convertible,8,Windows,1.24,1394.353584,1,0,276.053530085501,Intel Core i7,0,512,Intel
901,Asus,Gaming,32,Windows,3.58,885.8865599999999,0,1,127.33567457123111,Intel Core i7,0,512,Nvidia
902,Dell,2 in 1 Convertible,16,Windows,1.22,1142.16336,1,0,165.6321180513006,Intel Core i7,0,256,Intel
903,Lenovo,Ultrabook,8,Windows,1.13,1419.21936,0,1,157.3505121487356,Intel Core i7,0,0,Intel
904,Lenovo,Notebook,8,Windows,1.95,1359.6453935999998,0,1,141.21199808219862,Intel Core i5,0,512,Intel
905,LG,Ultrabook,16,Windows,1.08,1453.8513599999999,1,1,141.21199808219862,Intel Core i7,0,512,Intel
906,HP,Netbook,8,Windows,1.26,1027.1851199999999,0,0,176.23257360658386,Intel Core i7,0,512,Intel
907,Acer,Notebook,4,Other,2.2,248.65776,0,1,141.21199808219862,Other Intel Processor,0,0,Intel
908,Lenovo,Notebook,8,Windows,2.6,546.4929599999999,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia
909,LG,Ultrabook,8,Windows,0.98,1315.3233599999999,1,1,157.3505121487356,Intel Core i7,0,512,Intel
910,Dell,Notebook,8,Windows,1.6,834.6312,0,0,157.3505121487356,Intel Core i5,0,256,Intel
911,HP,Ultrabook,8,Windows,1.09,2147.1839999999997,1,0,352.4651472131677,Other Intel Processor,0,240,Intel
912,Lenovo,Notebook,6,Windows,2.2,546.4929599999999,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
913,HP,Notebook,8,Windows,2.04,705.7932335999999,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
914,Acer,Notebook,4,Windows,2.4,345.62736,0,0,141.21199808219862,Intel Core i3,1000,0,Intel
915,Lenovo,Notebook,4,Windows,1.44,610.21584,0,0,165.6321180513006,Intel Core i5,0,128,Intel
916,HP,Notebook,8,Windows,1.49,664.9344,0,0,165.6321180513006,Intel Core i5,0,256,Intel
917,MSI,Gaming,16,Windows,2.7,1107.53136,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
918,Dell,Gaming,16,Windows,2.6,934.37136,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
919,MSI,Gaming,8,Windows,2.2,775.6944624000001,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia
920,Dell,Notebook,4,Windows,2.18,474.4514736,0,0,100.45466986113651,Intel Core i5,1000,0,AMD
921,HP,Ultrabook,8,Windows,1.84,898.3471535999998,0,0,141.21199808219862,Intel Core i7,0,256,AMD
922,HP,Ultrabook,8,Windows,1.39,795.84336,1,0,276.053530085501,Intel Core i7,0,256,Intel
923,Toshiba,Notebook,16,Windows,2.4,1367.964,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia
924,Lenovo,2 in 1 Convertible,8,Windows,1.37,1264.068,1,1,165.6321180513006,Intel Core i5,0,512,Intel
925,Dell,Notebook,4,Windows,1.95,505.557936,0,0,100.45466986113651,Intel Core i5,500,0,Intel
926,Lenovo,Ultrabook,8,Windows,1.36,1142.856,0,1,176.23257360658386,Intel Core i7,0,256,Intel
927,HP,Notebook,8,Windows,2.31,806.9255999999999,0,0,141.21199808219862,Intel Core i5,0,256,Intel
928,Dell,Notebook,4,Windows,2.18,490.43067840000003,0,0,100.45466986113651,Intel Core i5,1000,0,Intel
929,HP,Notebook,4,Windows,1.95,795.84336,0,0,111.93520355955211,Intel Core i5,500,0,Intel
930,Lenovo,Notebook,4,Windows,2.2,214.02576,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel
931,HP,Ultrabook,4,Windows,1.26,1093.6785599999998,0,0,176.23257360658386,Intel Core i5,500,0,Intel
932,HP,Notebook,4,Other,1.86,200.10369599999999,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel
933,Lenovo,2 in 1 Convertible,16,Windows,1.3,1246.05936,1,1,276.053530085501,Intel Core i7,0,1000,Intel
934,Toshiba,Notebook,4,Windows,1.47,765.3672,0,1,157.3505121487356,Intel Core i5,0,128,Intel
935,HP,Netbook,8,Windows,1.26,1156.0161599999997,0,0,176.23257360658386,Intel Core i5,0,256,Intel
936,Dell,Notebook,4,Windows,2.18,386.90870399999994,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
937,MSI,Gaming,8,Windows,2.2,830.47536,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
938,Dell,Ultrabook,8,Windows,1.36,1135.23696,0,0,157.3505121487356,Intel Core i5,0,256,Intel
939,Dell,Gaming,16,Windows,4.36,1910.3011199999999,0,0,169.78089942830815,Intel Core i7,1000,512,Nvidia
940,HP,Gaming,8,Windows,2.75,969.0033599999999,0,1,127.33567457123111,Intel Core i5,1000,128,Nvidia
941,Asus,Notebook,4,Windows,2.8,367.0992,0,0,106.11306214269258,Other Intel Processor,1000,0,Nvidia
942,Acer,Notebook,4,Windows,2.23,428.74415999999997,0,0,100.45466986113651,Intel Core i5,500,0,Intel
943,Toshiba,Notebook,8,Windows,2.2,775.06416,0,0,100.45466986113651,Intel Core i5,0,256,Intel
944,Lenovo,2 in 1 Convertible,8,Windows,1.1,899.7393599999999,1,1,194.94753717542463,Other Intel Processor,0,256,Intel
945,Lenovo,Gaming,16,Windows,2.5,691.94736,0,1,141.21199808219862,AMD Processor,1000,512,AMD
946,Dell,Ultrabook,8,Windows,1.36,1019.7046079999999,1,0,176.23257360658386,Intel Core i5,0,256,Intel
947,Lenovo,Notebook,8,Other,2.2,474.45840000000004,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
948,Dell,Notebook,4,Windows,2.36,456.4497599999999,0,0,106.11306214269258,Intel Core i3,1000,0,AMD
949,Acer,Notebook,4,Other,1.68,241.73136,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
950,HP,Workstation,8,Windows,2.0,1557.7473599999998,0,1,141.21199808219862,Intel Core i7,0,8,Nvidia
951,Dell,Ultrabook,8,Windows,1.36,1229.436,0,0,157.3505121487356,Intel Core i7,0,256,Intel
952,Toshiba,Notebook,8,Windows,1.2,1011.2544,0,0,165.6321180513006,Intel Core i5,0,256,Intel
953,Asus,2 in 1 Convertible,8,Other,1.2,802.7697599999999,0,0,176.23257360658386,Other Intel Processor,0,0,Intel
954,Lenovo,Ultrabook,8,Windows,1.7,1031.3340335999999,0,1,157.3505121487356,Intel Core i7,0,256,Intel
955,Dell,Gaming,16,Windows,4.36,2184.5865599999997,0,1,254.67134914246222,Intel Core i7,1000,512,Nvidia
956,Dell,2 in 1 Convertible,8,Windows,1.24,1315.3233599999999,1,0,165.6321180513006,Intel Core i5,0,256,Intel
957,HP,2 in 1 Convertible,4,Windows,1.45,536.7959999999999,1,0,135.0942111925629,Other Intel Processor,0,256,Intel
958,Dell,Ultrabook,8,Windows,1.3,878.2675199999999,0,0,276.053530085501,Intel Core i7,0,256,Intel
959,Acer,2 in 1 Convertible,4,Other,1.25,269.43695999999994,1,1,135.0942111925629,Other Intel Processor,0,0,Intel
960,Toshiba,Notebook,8,Windows,1.2,1063.2024,0,0,165.6321180513006,Intel Core i5,0,256,Intel
961,Lenovo,Ultrabook,8,Windows,1.36,1219.0464,0,1,176.23257360658386,Intel Core i5,0,256,Intel
962,Acer,Notebook,12,Windows,2.4,698.87376,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia
963,Toshiba,Ultrabook,8,Windows,1.1,1239.8256,1,0,176.23257360658386,Intel Core i7,0,512,Intel
964,HP,Notebook,8,Windows,2.04,586.31976,0,0,100.45466986113651,Intel Core i5,1000,0,Nvidia
965,Dell,Notebook,4,Other,2.25,322.5070368,0,0,100.45466986113651,Intel Core i3,1000,0,AMD
